ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA403003350000000026001642205;25529322;"ТОВ ""МАШАГРОСЕРВІС""";1190;07.05.2025;;24911.00;Плата за металопрокат зг.рах.№ 7014 від 07.05.25р. у т.ч. ПДВ 20% - 4151.83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA333226690000026003300725870;38800881;"ТОВ ""СТАЛЬМІРА В""";10383;07.05.2025;;8635.00;Оплата за труби зг.рах,№7006 від 07.05..2025 у т.ч. ПДВ 20.00% - 1439.17;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA333052990000026003050244441;41369986;НВП АРГО ТОВ;1697;07.05.2025;;8195.00;Оплата за трубу згiдно рах.факт.№7026 вiд 07.05.2025р. У сумi 6829.17 грн., ПДВ - 20 % 1365.83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;334851;"АТ ""ПУМБ""                             ";UA293348510000000000260002574;37283133;"ТОВ ""Сумська насосна техніка""";1202;07.05.2025;;10990.00;Передоплата за трубу , порізку труби згідно рахунку №5828 від 15.04.2025р., у т.ч. ПДВ 20% = 1 831,67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA623510050000026007159047002;31597759;"ТОВ ""КОМПАНІЯ СПОРТТЕХНІКА""";2311/20;07.05.2025;;135000.00;/2311/ за металопрокат, договір №24 вiд 01.01.2019р., у т.ч. ПДВ 20% - 22500 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA093003350000000260042190119;24238290;"ТОВ ""ПІВДЕНТРАНСБУДКОМПЛЕКТ""";376;07.05.2025;1000000.00;;Перерахування коштів на депозитний рахунок згідно депозитного договору № 021/В6/13-300 від 01.05.2025;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA493510050000026009879135786;44467124;"ТОВ ""УСМ ДНІПРО""";1684;07.05.2025;;1957.00;Оплата за труби, згідно рахунка N АН1 869 від 06,05,2025 , у т.ч. ПДВ 20% - 326.17 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;334851;"АТ ""ПУМБ""                             ";UA693348510000000026002206204;45131025;"ТОВ ""ПОЛІМЕТАЛ УКРАЇНА""";3767;07.05.2025;;6242.50;Оплата за товар згідно рах № АН1 892 від 07.05.2025, у т.ч. ПДВ 20% = 1 040.42грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;320478;"АБ ""УКРГАЗБАНК""                       ";UA433204780000026003924938149;45358082;"ТОВ ""АЛЬФА СТІЛ ЮНІТІ""";573;07.05.2025;;20358.00;Оплата за металопр. зг рах 6536 від 29.04.2025р. ПДВ 20% - 3393,00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.05.2025;;320478;"АБ ""УКРГАЗБАНК""                       ";UA433204780000026003924938149;45358082;"ТОВ ""АЛЬФА СТІЛ ЮНІТІ""";572;07.05.2025;;2524.80;Оплата за металопр. зг рах 7021 від 07.05.2025р. ПДВ 20% - 420,80 грн.;0.00
