ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA513209840000026002220353641;39065898;"ОЮ ВІДПОВІДАЛЬНІСТЮ ""ВАРІАНТ АГРО БУД""";12964;23.04.2025;;23710.00;Сплата за трубу за рах.№6194 від 23 квітня 2025 р. у т.ч. ПДВ 20% - 3951.67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA093003350000000260042190119;24238290;"ТОВ ""ПІВДЕНТРАНСБУДКОМПЛЕКТ""";324;23.04.2025;500000.00;;Перерахування коштів на депозитний рахунок згідно депозитного договору № 021/В6/13-300 від 29.04.2024;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA603052990000026007050509502;43159489;СТАЛЕВI РIШЕННЯ ТОВ;7781;23.04.2025;;65396.50;сплата згiдно рахунка №6141 вiд 22.04.2025 У сумi 54497.08 грн., ПДВ - 20 % 10899.42 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA393510050000026006879181852;36797118;"ТОВ ""АЛЬФА КОМПОЗІТ""";4880;23.04.2025;;6295.00;Оплата згідно рахунка № 6238 від 23.04.2025р. за труби, у т.ч. ПДВ 20% - 1049.16 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA073226690000026008300076074;37277051;"ТОВ ""АВЕРС-АГРО""";6438;23.04.2025;;14880.00;"Оплата металлопрокату ТОВ ""Південтрансбудкомплект"" згідно рах №АН1 644 від 14.04.2025р. у сумі 14880.00 грн, у т.ч. ПДВ 20.00% - 2480.00";0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA073226690000026008300076074;37277051;"ТОВ ""АВЕРС-АГРО""";6439;23.04.2025;;228042.50;"Оплата металлопрокату ТОВ ""Південтрансбудкомплект"" згідно рах №6007 від 17.04.2025р. у сумі 228042.50 грн, у т.ч. ПДВ 20.00% - 38007.09";0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA513052990000026002041209474;00991315;СПЕЦЛIСМАШ ТОВ;2226;23.04.2025;;22233.00;ЗА МЕТАЛ ЗГIДНО РАХ№6189 ВIД 23.04.2025Р. У сумi 18527.50 грн., ПДВ - 20 % 3705.50 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;300528;"АТ ""ОТП БАНК""                         ";UA433005280000026004000009009;43006207;"ЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІКС ТРЕЙДІНГ""";9086504465;23.04.2025;;42390.00;Оплата за труби по рахунку №6091 від 22.04.2025 у т.ч. ПДВ 20% 7065.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA143003350000000026004777713;44899483;"ТОВ ""МБУ""";355;23.04.2025;;20366.00;Рахунок № 6183 від 23 квітня 2025р, дог.№95 від 01.06.2022р., в т. ч. ПДВ 20 % - 3 394,33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA143003350000000026004777713;44899483;"ТОВ ""МБУ""";358;23.04.2025;;11027.50;Рахунок №6185 від 23 квітня 2025р., дог.№95 від 01.06.2022., в т. ч. ПДВ 20 % - 1 837,92 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;334851;"АТ ""ПУМБ""                             ";UA113348510000000000260093981;32040840;"ТОВ ""МД ІСТЕЙТ""";3665;23.04.2025;;100897.50;оплата за трубу згiдно рах. № 6032 вiд 18.04.2025 р., в т.ч. ПДВ 20% 16816,25 грн;0.00
24238290;300335;UA653003350000000260072258238;UAH;23.04.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA123226690000026005300234778;43376879;"ТОВ ""ТВК ""АМБАР""";15059;23.04.2025;;17800.00;Оплата за трубу зг.рах.№6175 від 22.04.2025 у т.ч. ПДВ 20.00% - 2966.67;0.00
