ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;306500;"АТ ""АБ ""РАДАБАНК""                     ";UA543065000000026003300015815;45491247;"ПП ""ТД ТРИЗУБ""";1278;03.04.2025;;40000.00;Оплата за металопрокат зг.рах.№ 5095 від 02.04.2025р у т.ч. ПДВ 20% - 6666.67 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA223052990000026000023302603;38026905;ВР ВЕНТСОЛ ТОВ;23748;03.04.2025;;7426.00;ЗА ТОВАР ЗГIДНО РАХУНКУ №4943 вiд 31.03.2025 У сумi 6188.33 грн., ПДВ - 20 % 1237.67 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;307123;"ПАТ ""БАНК ВОСТОК""                     ";UA653071230000026005020343482;05750295;"АТ ""ХТЗ""";3927;03.04.2025;;1320.00;Передплата за труби зг. рах. № АН1 444 від 3 квітня 2025 р. В т.ч. ПДВ 220,00 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;307123;"ПАТ ""БАНК ВОСТОК""                     ";UA653071230000026005020343482;05750295;"АТ ""ХТЗ""";3926;03.04.2025;;52449.00;Передплата за труби зг. рах. № 5144 від 3 квітня 2025 р. В т.ч. ПДВ 8741,50 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA043052990000026005006235316;45314930;УПБ ТОВ;1281;03.04.2025;;213504.00;Оплата згiдно рахунку № 5168 вiд 3 квiтня 2025 р. 177920.00 грн., в тому числi ПДВ - 20 % 35584.00 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;300346;"АТ ""СЕНС БАНК""                        ";UA073003460000026009098977801;44477834;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНТЕКС СТІЛ""";4708;03.04.2025;;11830.40;Оплата за металопрокат згідно рахунку №5036 від 1 квітня 2025р. в сумі 11830,40грн. в т.ч. ПДВ 20% 1971.73 грн;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;300528;"АТ ""ОТП БАНК""                         ";UA393005280000026006000037046;45220188;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРАСМЕТ""";21343;03.04.2025;;12082.50;Оплата за товар згідно рахунку №5215 від 03.04.2025р., у т.ч. ПДВ 20% 2013.75 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA093003350000000260042190119;24238290;"ТОВ ""ПІВДЕНТРАНСБУДКОМПЛЕКТ""";256;03.04.2025;1000000.00;;Перерахування коштів на депозитний рахунок згідно депозитного договору № 021/В6/13-300 від 29.04.2024;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305749;"АТ ""БАНК КРЕДИТ ДНІПРО""               ";UA563057490000002600630532001;36441934;"ТОВ ""АВ МЕТАЛ ГРУП""";2000880513;03.04.2025;;15815.00;Оплата за: Трубу Рах N 5070 від 02.04.25 Сума 15815.00 ПДВ(20%) 2635.83;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305749;"АТ ""БАНК КРЕДИТ ДНІПРО""               ";UA563057490000002600630532001;36441934;"ТОВ ""АВ МЕТАЛ ГРУП""";2000880517;03.04.2025;;90000.00;Оплата за: Трубу Рах N 5091 від 02.04.25 Сума 90000.00 ПДВ(20%) 15000.00;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA963052990000026003021606870;24351661;ЧЕРКАСИЕЛЕВАТОРТОРГ ТОВ;0000001318;03.04.2025;;1480.00;За труби зг. рах. № 5099 вiд 02.04 2025р. ПДВ (20%) 246,67;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA513510050000026005879009786;43046106;"ТОВ ""ГК ""БАЗІС""";12296;03.04.2025;;16284.00;Оплата за металопрокат зг. рах. №5164 від 03.04.25 р., у т.ч. ПДВ 20% - 2714 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA953510050000026008522802000;38600453;"ТОВ ""ТД ""ПІДШИПНИК-ДНІПРО""";301;03.04.2025;;21085.00;рахунок № 5188 від 03.04.2025р. за трубу, у т.ч. ПДВ 20% - 3514.17 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA963052990000026003021606870;24351661;ЧЕРКАСИЕЛЕВАТОРТОРГ ТОВ;0000001319;03.04.2025;;1459.00;За труби зг. рах. № 3946 вiд 12.03 2025р. ПДВ (20%) 243,17;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA893052990000026002015912742;40073446;ВКФ МАНОМЕТР УКРАIНА ТОВ;ВК258;03.04.2025;;110608.00;СПЛАТА ЗА ТРУБИ ЗГIДНО РАХУНКУ № 5211 ВIД 03.04.2025 Р. У сумi 92173.33 грн., ПДВ - 20 % 18434.67 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA893052990000026002015912742;40073446;ВКФ МАНОМЕТР УКРАIНА ТОВ;ВК257;03.04.2025;;18620.00;СПЛАТА ЗА ТРУБИ ЗГIДНО РАХУНКУ № 5056 ВIД 01.04.2025 Р. У сумi 15516.67 грн., ПДВ - 20 % 3103.33 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;334851;"АТ ""ПУМБ""                             ";UA713348510000000026005180576;42412838;"ТОВ ""ДМЗ""";139;03.04.2025;;12696.00;За трубу, згідно рахунку №5071 від 02.04.2024р., у т.ч. ПДВ 20% = 2 116.00грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;320478;"АБ ""УКРГАЗБАНК""                       ";UA433204780000026003924938149;45358082;"ТОВ ""АЛЬФА СТІЛ ЮНІТІ""";420;03.04.2025;;22037.50;Оплата за металопр. зг рах 5184 від 03.04.2025р. ПДВ 20% - 3672,92 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;334851;"АТ ""ПУМБ""                             ";UA613348510000000026000119490;39412597;"ТОВ ""Металург Україна""";411;03.04.2025;;9650.00;Оплата за товар згідно з рахунком № 5197 від 03.04.2025 р., у т.ч. ПДВ 20% = 1 608.34грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;334851;"АТ ""ПУМБ""                             ";UA833348510000000002600245233;36098810;"ТОВ ""СТИЛЛКРАФТ""";111;03.04.2025;;74733.00;Оплата за 299 трубу зг.рах. 5148 від 03.04.2025р, у т.ч. ПДВ 20% = 12 455,50 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;300119;"АТ ""БАНК АЛЬЯНС""                      ";UA353001190000026005019344001;30531000;"ТОВ ""ТЕХПРОМСЕРВІС ЛТД""";1084;03.04.2025;;4335.00;Попередня оплата за труби згідно рахунку № АН1 460 від 03.04.2025 р. у т.ч. ПДВ 20% - 722.50 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;334851;"АТ ""ПУМБ""                             ";UA833348510000000026001239056;45406277;"ТОВ ""СТАЛЬКІНГ""";171;03.04.2025;;6160.00;Оплата за трубу зг. рах. №5186 від 03.04.2025 р., у т.ч. ПДВ 20% = 1 026.67грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA403510050000026003542447600;38732487;"ТОВ ""ТД ""ПАРИТЕТ""";276;03.04.2025;;93220.00;Попередня оплата за товар згідно рахунка N 5198 від 03 квітня 2025 р, у т.ч. ПДВ 20% - 15536.67 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA293052990000026004005000866;39071168;АСПIТ ТОВ;2263;03.04.2025;;77413.00;ОПЛАТА ЗА ТМЦ ЗГ. РАХ. №5200 ВIД 03.04.2025 Р. У сумi 64510.83 грн., ПДВ - 20 % 12902.17 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;328209;"Акціонерний банк ""Південний""";UA833282090000026005000024909;32565419;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛОЗІВСЬКИЙ КОВАЛЬСЬКО-МЕХАНІЧНИЙ ЗАВОД""";1003;03.04.2025;;167990.00;Перераховано кошти згідно договору№174 від 01.06.2020р(рах.№5124від02.04.2025р)за труби в т. ч. ПДВ 20% 27998.33 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA503209840000026006210432363;38731483;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗЕТТА ГРУП""";7097;03.04.2025;;8786.00;Оплата за метал згідно рах. № 4848 від 28.03.2025р. у т.ч. ПДВ 20% - 1464.33 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA503209840000026006210432363;38731483;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗЕТТА ГРУП""";7096;03.04.2025;;615.00;Оплата за метал згідно рах. № АН1419 від 01.04.2025р. у т.ч. ПДВ 20% - 102.50 грн.;0
24238290;300335;UA653003350000000260072258238;UAH;03.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA503209840000026006210432363;38731483;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗЕТТА ГРУП""";7095;03.04.2025;;91980.60;Оплата за метал згідно рах. № 5157 від 03.04.2025р. у т.ч. ПДВ 20% - 15330.10 грн.;0
