ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA123226690000026005300234778;43376879;"ТОВ ""ТВК ""АМБАР""";15299;02.05.2025;;5628.50;Оплата за трубу зг.рах.№6792 від 02.05.2025 у т.ч. ПДВ 20.00% - 938.08;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;351254;"АТ ""СКАЙ БАНК""                        ";UA623512540000002600760114668;36459475;"ПРИВАТНЕ ПІДПРИЄМСТВО ""ХС ГРУП""";9600;02.05.2025;;24050.00;Оплата за металопрокат згідно дог№61 від 04.01.13р. , рах.№6710 від 01.05.25р в т. ч. ПДВ 20% 4008.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA093003350000000260042190119;24238290;"ТОВ ""ПІВДЕНТРАНСБУДКОМПЛЕКТ""";362;02.05.2025;4227000.00;;Перерахування коштів на депозитний рахунок згідно депозитного договору № 021/В6/13-300 від 01.05.2025;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;334851;"АТ ""ПУМБ""                             ";UA963348510000000002600531149;40994719;"ТОВ ""МСК-УКРАЇНА""";1294;02.05.2025;;8200.00;Оплата за труби згідно рахунка № 6755 від 02.05.2025, , у т.ч. ПДВ 20% = 1 366,67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;325365;"АТ ""КРЕДОБАНК""                        ";UA373253650000000260020027181;39101417;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТУРБІВМАШБУД""";4061;02.05.2025;;3791.00;Оплата за металопрокат рах. № 1818 від 02.05.2025 р. в т.ч. ПДВ 20% 631.83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;325365;"АТ ""КРЕДОБАНК""                        ";UA373253650000000260020027181;39101417;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТУРБІВМАШБУД""";4060;02.05.2025;;236408.00;Оплата за металопрокат рах. № 6747 від 02.05.2025 р. в т.ч. ПДВ 20% 39401.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;325365;"АТ ""КРЕДОБАНК""                        ";UA483253650000000260000044498;24942675;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФІРМА ""ВІКАНТ""";104442;02.05.2025;;310107.50;Передплата за трубу згідно рахунка № 6640 від 30.04.2025 в т. ч. ПДВ 20% 51684.58 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300528;"АТ ""ОТП БАНК""                         ";UA063005280000026003000046278;30637114;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕНТИЛЯЦІЙНІ СИСТЕМИ""";1737707;02.05.2025;;2706.00;Сплата за товар зг.рах.№АН1 803 від 01.05.2025р. у т.ч. ПДВ 20% 451.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA703510050000026007210998700;36207219;"ПП ""Укрстіл""";4804;02.05.2025;;26070.00;Оплата за трубу по рахунку № 6719 від1.05.2026, у т.ч. ПДВ 20% - 4345 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA413510050000026004879000009;42877515;"ТОВ ""ТК ""КАНТА""";8946;02.05.2025;;2837.50;Оплата за трубу зг .рах. № АН1 820 від 02.05.2025р., у т.ч. ПДВ 20% - 472.92 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300614;"АТ ""КРЕДІ АГРІКОЛЬ БАНК""              ";UA683006140000026009500307804;39592847;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НТП ""БАЗА СТАЛЕВИХ ТРУБ""";144;02.05.2025;;9165.00;Сплата за труби згідно рах N 6596 від 30.04.25 р., N 4205 від 18.03.25 р., дог. № 72 від 01.02.2020. В тому числі ПДВ 1 527,50 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA203003350000000026000472551;35786634;"ТОВ ""ДОМУС.АРТ""";399;02.05.2025;;3066.50;За товар згідно рахунка № АН1 807 від 01.05.2025 р., в т. ч. ПДВ 20 % - 511,08 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;322669;"Філія - Головне управління по м. Києву та Київській області АТ ""Ощадбанк""";UA123226690000026005300234778;43376879;"ТОВ ""ТВК ""АМБАР""";15291;02.05.2025;;7761.00;Оплата за трубу зг.рах.№6779 від 02.05.2025 у т.ч. ПДВ 20.00% - 1293.50;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA463052990000026008031606360;43158349;ТМС-ТРЕЙДIНГ ТОВ;12830;02.05.2025;;6015.50;1 ЗА ТРУБУ ЗГ. РАХ. №3926 ВIД 21.04.2025 Р. У сумi 5012.92 грн., ПДВ - 20 % 1002.58 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;328209;"Акціонерний банк ""Південний""";UA483282090000026000010017194;38383560;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РТК СТИЛ""";13568;02.05.2025;;28179.00;Сплата за труби зг. дог. № 24 от 01.01.17р. в т. ч. ПДВ 20% 4696.50 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300528;"АТ ""ОТП БАНК""                         ";UA483005280000026004000014254;44464170;"Товариство з обмеженою відповідальністю ""ХАРД СТІЛ ІНДАСТРІ""";1410195927890;02.05.2025;;11280.00;Оплата за металопрокат зг. рах. №6750 від 02.05.2025р. у т.ч. ПДВ 20% 1880.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA403052990000026007050308587;38954022;ТОВ АЛАНКО ГРУП;361;02.05.2025;1129037.50;;Оплата зг. рах 76 від 22.04.25 за трубу . в т. ч. ПДВ 20 % - 188 172,92 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;300528;"АТ ""ОТП БАНК""                         ";UA483005280000026004000014254;44464170;"Товариство з обмеженою відповідальністю ""ХАРД СТІЛ ІНДАСТРІ""";1410195927888;02.05.2025;;19655.00;Оплата за металопрокат зг. рах. №6614 від 30.04.2025р. у т.ч. ПДВ 20% 3275.83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA033510050000026007879171214;00238167;"ПрАТ ""Звягельсільмаш""";1393.;02.05.2025;;665052.00;Оплата за товар відп. до рах. №6578 від 30.04.25р. у т.ч. ПДВ 20.00% - 110841,99;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA133510050000026001585052300;40023479;"ТОВ ""Метконбуд""";21396;02.05.2025;;13320.00;Оплата за трубу згідно рахунку №АН1 734 від 25.04.2025 р., у т.ч. ПДВ 20% - 2220,00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;334851;"АТ ""ПУМБ""                             ";UA693348510000000026002206204;45131025;"ТОВ ""ПОЛІМЕТАЛ УКРАЇНА""";3629;02.05.2025;;2950.00;Оплата за товар згідно рах № 6616 від 30.04.2025, у т.ч. ПДВ 20% = 491.67грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;02.05.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA473052990000026004045907770;43709093;САНТРЕЙД 2021 ТОВ;3317;02.05.2025;;32760.00;ПЛАТА ЗА МЕТАЛОПРОКАТ ЗГ РАХ №6302 ВIД 24.04.2025 У сумi 27300.00 грн., ПДВ - 20 % 5460.00 грн.;0.00
