ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA093003350000000260042190119;24238290;"ТОВ ""ПІВДЕНТРАНСБУДКОМПЛЕКТ""";263;07.04.2025;4312000.00;;Перерахування коштів на депозитний рахунок згідно депозитного договору № 021/В6/13-300 від 29.04.2024;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;320478;"АБ ""УКРГАЗБАНК""                       ";UA663204780000026000924428005;37654817;"""ТехНафтаГазСервіс"" ТОВ";426;07.04.2025;;52930.00;Передплата за товар згідно рах.№5167 від 03.04.2025 ПДВ 20% - 8821,67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA133510050000026001585052300;40023479;"ТОВ ""Метконбуд""";21156;07.04.2025;;68770.50;Оплата за трубу згідно рахунку № 5286 від 04.04.2025 р., у т.ч. ПДВ 20% - 11461.75 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300528;"АТ ""ОТП БАНК""                         ";UA123005280000026004455041902;38805209;"Львівська філія Товариства з обмеженою відповідальністю ""МЕТАЛ ХОЛДІНГ ТРЕЙД""";1659694096058;07.04.2025;;967000.00;Оплата за труби згідно рахунку № 5044 від 01.04.2025р. у т.ч. ПДВ 20% 161166.67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;351254;"АТ ""СКАЙ БАНК""                        ";UA623512540000002600760114668;36459475;"ПРИВАТНЕ ПІДПРИЄМСТВО ""ХС ГРУП""";9057;07.04.2025;;25537.50;Оплата за металопрокат згідно дог№61 від 04.01.13р. , рах.№АН1 478 від 04.04.25р в т. ч. ПДВ 20% 4256.25 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA623209840000026000210257072;38168706;"Товариство з обмеженою відповідальністю ""Металобаза Бочаров""";22675;07.04.2025;;145400.00;На підставі дог. 251 від 01.05.2019р. за металопрокат відповідно до рах № 5298 від 07.04.2025р. у т.ч. ПДВ 20% - 24233.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA493052990000026002040130094;44820778;ТВК ПЕГАС ТОВ;350;07.04.2025;;11070.00;Сплата за трубу згiдно рахунку №N 5292 вiд 7 квiтня 2025 р. У сумi 9225.00 грн., ПДВ - 20 % 1845.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA693348510000000026002206204;45131025;"ТОВ ""ПОЛІМЕТАЛ УКРАЇНА""";2851;07.04.2025;;90917.50;Оплата за товар згідно рах № 5365 від 07,04,2025, у т.ч. ПДВ 20% = 15 152.92грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA243348510000000002600682795;38599254;"ТОВ ""ДЕМЗ""";3908;07.04.2025;;50545.00;Оплата за трубу по дог. №5 від 01.01.2018р., згід. рах. №5332 від 07.04.2025р., у т.ч. ПДВ 20% = 8 424,17 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA693348510000000026002206204;45131025;"ТОВ ""ПОЛІМЕТАЛ УКРАЇНА""";2849;07.04.2025;;3902.50;Оплата за товар згідно рах № АН1 501 від 07,04,2025, у т.ч. ПДВ 20% = 650.42грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300528;"АТ ""ОТП БАНК""                         ";UA193005280000026005001350626;37412768;"Товариство з обмеженою відповідальністю ""МЕТАЛ ХОЛДІНГ ТРЕЙД""";1940;07.04.2025;;550000.00;Передплата за труби зг.дог .34 02,01,20219 ПДВ 20% 91666.67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA043052990000026005006235316;45314930;УПБ ТОВ;1286;07.04.2025;;14644.00;Оплата згiдно АКТУ ЗВIРКИ взаємних розрахункiв по стану за перiод: 03.03.2025 - 07.04.2025 за договором № 247 вiд 01.11.2023 р. 12203.33 грн., в тому числi ПДВ - 20 % 2440.67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA953052990000026000005914815;45027677;ГС МЕТАЛ ТОВ;2098;07.04.2025;;1779.50;плата за металопрокат зг рах №АН1446 вiд 03.04.25 У сумi 1482.92 грн., ПДВ - 20 % 296.58 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA953510050000026008522802000;38600453;"ТОВ ""ТД ""ПІДШИПНИК-ДНІПРО""";315;07.04.2025;;3390.00;Згідно рах.№ 5188 від 03.04.2025р. за труби 60,50, у т.ч. ПДВ 20% - 565 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300119;"АТ ""БАНК АЛЬЯНС""                      ";UA353001190000026005019344001;30531000;"ТОВ ""ТЕХПРОМСЕРВІС ЛТД""";1131;07.04.2025;;514.50;Попередня оплата за трубу згідно рахунку № АН1 495 від 07.04.2025 р. у т.ч. ПДВ 20% - 85.75 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA353510050000026003879094726;23074395;"ТОВ НВО ""МЕТА""";394;07.04.2025;;189738.50;За трубу згідно рахунку № 5352 від 07.04.2025 р. , у т.ч. ПДВ 20% - 31623.08 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;328209;"Акціонерний банк ""Південний""";UA833282090000026005000024909;32565419;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛОЗІВСЬКИЙ КОВАЛЬСЬКО-МЕХАНІЧНИЙ ЗАВОД""";1018;07.04.2025;;40604.00;Перерах.кошти згідно догов.№174 від 01.06.2020р(рах.№5289 від 07.04.2025р) за труби, в т. ч. ПДВ 20% 6767.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA063052990000026005050505304;43124257;ЕЛIТ-СЕРВIС 2019 ТОВ;902;07.04.2025;;3840.00;за товар згiдно рахункуАН1 493 вiд07.04.2025У сумi 3200.00 грн., ПДВ - 20 % 640.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;380526;"АТ ""КБ ""ГЛОБУС""                       ";UA043805260000026004001046906;01354485;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СПЕЦБУДМАШ""";1724;07.04.2025;;131880.00;Оплата за трубу проф., згідно рахунку №5143 від 03/04/25 В т.ч. ПДВ 21'980,00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA313052990000026000005908401;43512165;ДЕНКОМ ТОВ;374;07.04.2025;;25259.00;Сплата за трубу 114х12 ст20 7304398290 (10,6-10,7м) зг рах 5340 вiд 7 квiтня 2025 р. У сумi 21049.17 грн., ПДВ - 20 % 4209.83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA083052990000026003005924233;05393406;IНСТИТУТ АВТОМАТИЗОВ. СИСТЕМ, ПрАТ;686;07.04.2025;;42951.00;Оплата за трубу по рах. № 3958 вiд 12.03.2025р. У сумi 35792.50 грн., ПДВ - 20 % 7158.50 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA313052990000026000005908401;43512165;ДЕНКОМ ТОВ;373;07.04.2025;;4920.00;Сплата за трубу 22х5 ст20 7304318090 (4,7-5,8м) зг рах АН1 490 вiд 7 квiтня 2025 р. У сумi 4100.00 грн., ПДВ - 20 % 820.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA143003350000000026006483458;36836146;"ТОВ ""ТД СТАНДАРТ""";367;07.04.2025;;9815.00;Оплата за металлопрокат зг. з рах.№ 5321 від 07.04.2025р. в т. ч. ПДВ 20 % - 1 635,83 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;320984;"АТ ""ПРОКРЕДИТ БАНК""                   ";UA403209840000026007210400305;39722312;"Товариство з обмеженою відповідальністю ""КТ-СТАЛЬ""";34064;07.04.2025;;40590.50;Сплата за трубу згідно рах. №АН1477 від 04.04.2025 у т.ч. ПДВ 20% - 6765.08 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA543348510000000002600113059;37434048;"ТОВ ""ЛІДЕР ПРОМСНАБ""";730;07.04.2025;;153863.50;За металопрокат згідно Договору № 276 від 01.06.2018р. рахунок № 4888 від 31.03.2025р., у т.ч. ПДВ 20% = 25 643.92грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA593052990000026009050250365;39564830;ВОСЛА ТОВ;2004;07.04.2025;;9740.00;Оплата за трубу згiдно рахунок N 5311 вiд 7 квiтня 2025 р. У сумi 8116.67 грн., ПДВ - 20 % 1623.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA373052990000026005025109661;39994438;ОМГ ТОВ;3585;07.04.2025;;11802.00;Оплата за труби зг. рах. №5285 вiд 04.04.2025р. У сумi 9835.00 грн., ПДВ - 20 % 1967.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300528;"АТ ""ОТП БАНК""                         ";UA433005280000026004000009009;43006207;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІКС ТРЕЙДІНГ""";9086504285;07.04.2025;;30000.00;Оплата за труби по рахунку №5195 від 03.04.2025 у т.ч. ПДВ 20% 5000.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA763510050000026002879202274;45317884;"ТОВ ""ТД АЛЬЯНС АСТРА""";1311;07.04.2025;;8000.00;Оплата зг.рах.№5015 від 01/04, у т.ч. ПДВ 20% - 1333.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;325365;"АТ ""КРЕДОБАНК""                        ";UA483253650000000260050048677;45066543;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮТМК УКРАЇНА""";1699;07.04.2025;;8934.00;Оплата за металопрокат згідно рахунку №5125 від 2 квітня 2025 р. в т.ч. ПДВ 20% 1489 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA333052990000026003050244441;41369986;НВП АРГО ТОВ;1645;07.04.2025;;2050.00;Оплата за трубу згiдно рах.факт.№5050 вiд 02.04.2025р. У сумi 1708.33 грн., ПДВ - 20 % 341.67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA023052990000026001050218101;23944198;НВП  ПРОМЕНЕРГЕТИКА  ТОВ;6388;07.04.2025;;109500.00;Оплата за труби зг. рах. №5304 вiд 07.04.2025р. У сумi 91250.00 грн., ПДВ - 20 % 18250.00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;305299;"АТ КБ ""ПриватБанк""                    ";UA023052990000026001050218101;23944198;НВП  ПРОМЕНЕРГЕТИКА  ТОВ;6389;07.04.2025;;25802.50;Оплата за тмц зг. рах. №5243 вiд 04.04.2025р. У сумi 21502.08 грн., ПДВ - 20 % 4300.42 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA703003350000000026009844373;45155533;"ТОВ ""ТД ""КС-СТАЛЬ""";183;07.04.2025;;9890.00;Оплата за металопрокат зг. Рах. № 5306 від 07.04.2025 р., та Дог. Купівлі-продажу №155 від 01.08.2023р. , в т. ч. ПДВ 20 % - 1 648,33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA613348510000000026000119490;39412597;"ТОВ ""Металург Україна""";424;07.04.2025;;384174.00;Оплата за товар згідно з рахунком № 4068 від 14.03.2025 р., у т.ч. ПДВ 20% = 64 029.00грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;334851;"АТ ""ПУМБ""                             ";UA613348510000000026000119490;39412597;"ТОВ ""Металург Україна""";425;07.04.2025;;10880.00;Оплата за товар згідно з рахунком № АН1 131 від 14.03.2025 р., у т.ч. ПДВ 20% = 1 813.33грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;322313;"АТ ""Укрексімбанк""                     ";UA523223130000026006000057474;05768237;"Товариство з додатковою відповідальністю ""БРАЦЛАВ""";250;07.04.2025;;52850.00;оплата за трубу, згідно рах.№АН1 194 від 18.03.2025р. ПДВ 20% 8808.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;07.04.2025;;322313;"АТ ""Укрексімбанк""                     ";UA523223130000026006000057474;05768237;"Товариство з додатковою відповідальністю ""БРАЦЛАВ""";247;07.04.2025;;26425.00;оплата за трубу, згідно рах.№АН1 171 від 17.03.2025р. ПДВ 20% 4404.17 грн.;0.00
