ЄДРПОУ;МФО;Рахунок;Валюта;Дата операції;Код операції;МФО банка;Назва банка;Рахунок кореспондента;ЄДРПОУ кореспондента;Кореспондент;Документ;Дата документа;Дебет;Кредит;Призначення платежу;Гривневе покриття
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;351005;"АТ ""УКРСИББАНК""                       ";UA393510050000026006879181852;36797118;"ТОВ ""АЛЬФА КОМПОЗІТ""";5360;03.06.2025;;13996.50;Оплата згідно рахунку №8446 від 03.06.2025р. за трубу та порізку, у т.ч. ПДВ 20% - 2332.75 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;307770;"АТ ""А - БАНК""                         ";UA603077700000026009311162881;39333484;ТОВ 'ТРУБОТОРГ ІНВЕСТ';95;03.06.2025;;39975.00;Оплата за металопрокат згідно рахунку № 8405 від 03 червня 2025р.,в т.ч. ПДВ 6662.50 грн;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;334851;"АТ ""ПУМБ""                             ";UA243348510000000002600682795;38599254;"ТОВ ""ДЕМЗ""";8325;03.06.2025;;60922.00;Оплата за трубу по дог. №5 від 01.01.2018р., згід. рах. №8376 від 02.06.2025р., у т.ч. ПДВ 20% = 10 153,67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;334851;"АТ ""ПУМБ""                             ";UA233348510000000026006261632;31089969;"ТОВ ""МАТЕРІУМ""";224;03.06.2025;;1866.00;Сплата за трубу зг рахунку АН2 219 від 03,06,2025 р., у т.ч. ПДВ 20% = 311.00грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;334851;"АТ ""ПУМБ""                             ";UA693348510000000026002206204;45131025;"ТОВ ""ПОЛІМЕТАЛ УКРАЇНА""";4585;03.06.2025;;39780.00;Оплата за товар згідно рах № 8432 від 03.06.2025, у т.ч. ПДВ 20% = 6 630.00грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;300528;"АТ ""ОТП БАНК""                         ";UA193005280000026005001350626;37412768;"Товариство з обмеженою відповідальністю ""МЕТАЛ ХОЛДІНГ ТРЕЙД""";3270;03.06.2025;;350000.00;Плата за труби зг.дог .34 02,01,2019 ПДВ 20% 58333.33 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;334851;"АТ ""ПУМБ""                             ";UA753348510000000026004274524;40994719;"ТОВ ""МСК-УКРАЇНА""";1604;03.06.2025;;9246.00;Оплата за металопрокат згідно рахунка № 8398 від 03.06.2025,, у т.ч. ПДВ 20% = 1 541,00 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;334851;"АТ ""ПУМБ""                             ";UA753348510000000026004274524;40994719;"ТОВ ""МСК-УКРАЇНА""";1605;03.06.2025;;14855.50;Оплата за металопрокат згідно рахунка № 8431 від 03.06.2025,, у т.ч. ПДВ 20% = 2 475,92 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;300335;"АТ ""Райффайзен Банк""                  ";UA143003350000000026004777713;44899483;"ТОВ ""МБУ""";508;03.06.2025;;2440.00;Рахуок № 8412 від 03.06.2025р, дог.№95 від 01.06.2022р., в т. ч. ПДВ 20 % - 406,67 грн.;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;305749;"АТ ""БАНК КРЕДИТ ДНІПРО""               ";UA703057490000026005000001212;05763599;"ПРАТ ""НКМЗ""";2025;03.06.2025;;75754.00;ОМетал. Предоплата за труба, договiр 11429 вiд 05.09.24, рах.№8225 вiд 29.05.25,,в т.ч. ПДВ 12625.67 Грн;0.00
24238290;300335;UA653003350000000260072258238;UAH;03.06.2025;;300528;"АТ ""ОТП БАНК""                         ";UA843005280000026004000024761;40497911;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НОВОДРУЖЕСЬКИЙ МЕХАНІЧНИЙ ЗАВОД""";2442;03.06.2025;;11849.00;Оплата рахунка N 8426 від 3 червня 2025 р. у т.ч. ПДВ 20% 1974.83 грн.;0.00
